ITEM_ID,GRAPH_ID,SENTENCE,PRED_HEAD_IDX,ARG_HEAD_IDX,LABEL
ewt-train-11876_3_5,ewt-train-11876,"This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .",3,5,0
ewt-train-11876_21_20,ewt-train-11876,"This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .",21,20,0
ewt-train-11880_1_0,ewt-train-11880,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services .",1,0,0
ewt-train-11881_3_2,ewt-train-11881,"The poor quality starts at the receptionist desk , where the staff is very impatient and lack the efficiency I once loved about the office .",3,2,0
ewt-train-11881_16_18,ewt-train-11881,"The poor quality starts at the receptionist desk , where the staff is very impatient and lack the efficiency I once loved about the office .",16,18,0
ewt-train-11896_1_0,ewt-train-11896,You have to pay CASH ONLY before they start unloading track on your destination .,1,0,0
ewt-train-11896_3_4,ewt-train-11896,You have to pay CASH ONLY before they start unloading track on your destination .,3,4,0
ewt-train-11896_8_7,ewt-train-11896,You have to pay CASH ONLY before they start unloading track on your destination .,8,7,0
ewt-train-11896_9_10,ewt-train-11896,You have to pay CASH ONLY before they start unloading track on your destination .,9,10,0
ewt-train-11907_2_0,ewt-train-11907,"He was referred to me by a friend , who did n't have the best experience with Ted , but said that Ted was able to make up for his lack of preparedness at the end .",2,0,0
ewt-train-11908_1_0,ewt-train-11908,I figure I would give this company a chance .,1,0,0
ewt-train-11911_1_0,ewt-train-11911,"He brought fabric books , and pictures of furniture only , which all came way over budget .",1,0,0
ewt-train-11911_1_3,ewt-train-11911,"He brought fabric books , and pictures of furniture only , which all came way over budget .",1,3,0
ewt-train-11929_1_0,ewt-train-11929,"He responded "" we have problem with ' people ' "" .",1,0,0
ewt-train-11932_1_0,ewt-train-11932,He said he 's had a long and bad day .,1,0,0
ewt-train-11933_1_0,ewt-train-11933,We had no choice but to stay but will take this as far as we can .,1,0,0
ewt-train-11933_1_3,ewt-train-11933,We had no choice but to stay but will take this as far as we can .,1,3,0
ewt-train-11935_1_0,ewt-train-11935,I came to find out the person was the hotel OWNER also .,1,0,0
ewt-train-11936_4_1,ewt-train-11936,"My friend and I were to stay here for a girls night , catch up on our lives evening .",4,1,0
ewt-train-11937_1_0,ewt-train-11937,We live within 20 miles of the hotel and wanted to get away from our responsibilities for the night .,1,0,0
ewt-train-11940_1_0,ewt-train-11940,They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .,1,0,0
ewt-train-11940_16_13,ewt-train-11940,They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .,16,13,0
ewt-train-11944_1_0,ewt-train-11944,"I emailed 4 times , never a response .",1,0,0
ewt-train-11945_6_5,ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",6,5,0
ewt-train-11945_6_8,ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",6,8,0
ewt-train-11945_14_8,ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",14,8,0
ewt-train-11945_14_16,ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",14,16,0
ewt-train-11950_1_0,ewt-train-11950,I thought the UK was completely devoid of good NYC style pizza .,1,0,0
ewt-train-11951_1_0,ewt-train-11951,"I thought to get a decent pizza the only way was at a fancy restaurant , and I have to get a whole pie .",1,0,0
ewt-train-11952_1_0,ewt-train-11952,I thought I would have to wait until I went home to NYC .,1,0,0
ewt-train-11954_1_0,ewt-train-11954,I saw this place and it looked like the HOLY GRAIL .,1,0,0
ewt-train-11954_1_3,ewt-train-11954,I saw this place and it looked like the HOLY GRAIL .,1,3,0
ewt-train-11955_1_0,ewt-train-11955,"I knew I had found the real deal , big pies , sold by the slice , with the pizzas sitting under the glass in the front .",1,0,0
ewt-train-11955_20_19,ewt-train-11955,"I knew I had found the real deal , big pies , sold by the slice , with the pizzas sitting under the glass in the front .",20,19,0
ewt-train-11956_1_0,ewt-train-11956,They have crushed red pepper flakes and oregano .,1,0,0
ewt-train-11956_1_5,ewt-train-11956,They have crushed red pepper flakes and oregano .,1,5,0
ewt-train-11964_1_0,ewt-train-11964,We visited on 7/26/08 for dinner We received a gift certificate for the Mama Mia 's on Greenfield Ave .,1,0,0
ewt-train-11970_4_3,ewt-train-11970,Sorry for interrupting I guess .,4,3,0
ewt-train-11972_1_4,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,1,4,0
ewt-train-11972_9_7,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,9,7,0
ewt-train-11972_9_12,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,9,12,0
ewt-train-11972_14_17,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,14,17,0
ewt-train-11972_21_20,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,21,20,0
ewt-train-11972_21_22,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,21,22,0
ewt-train-11972_25_26,ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,25,26,0
ewt-train-11974_1_3,ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,1,3,0
ewt-train-11974_12_10,ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,12,10,0
ewt-train-11974_12_13,ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,12,13,0
ewt-train-11976_2_1,ewt-train-11976,"TEXAS ROADHOUSE HAS VERY GOOD MEALS , THAT THE MEAT COMES RIGHT OFF THE BONES .",2,1,0
ewt-train-11976_2_5,ewt-train-11976,"TEXAS ROADHOUSE HAS VERY GOOD MEALS , THAT THE MEAT COMES RIGHT OFF THE BONES .",2,5,0
ewt-train-11977_1_4,ewt-train-11977,IT HAS VERY GOOD PRICES .,1,4,0
ewt-train-11982_1_0,ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,1,0,0
ewt-train-11982_7_6,ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,7,6,0
ewt-train-11982_7_9,ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,7,9,0
ewt-train-11982_16_17,ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,16,17,0
ewt-train-11983_1_0,ewt-train-11983,I HAD TO WAIT FOR MY WAITRESS .,1,0,0
ewt-train-11989_2_1,ewt-train-11989,BUT EVERYONE HAS THERE OWN WAY !!!!!!,2,1,0
ewt-train-11989_2_5,ewt-train-11989,BUT EVERYONE HAS THERE OWN WAY !!!!!!,2,5,0
ewt-train-11998_1_0,ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,1,0,0
ewt-train-11998_1_4,ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,1,4,0
ewt-train-11998_7_6,ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,7,6,0
ewt-train-11998_7_9,ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,7,9,0
ewt-train-12000_1_2,ewt-train-12000,it runs you about 4 bucks and it deals crushing blows to hunger .,1,2,0
ewt-train-12000_1_5,ewt-train-12000,it runs you about 4 bucks and it deals crushing blows to hunger .,1,5,0
ewt-train-12008_1_0,ewt-train-12008,He showed me the car I was interested in and we took a test drive .,1,0,0
ewt-train-12008_1_2,ewt-train-12008,He showed me the car I was interested in and we took a test drive .,1,2,0
ewt-train-12008_1_4,ewt-train-12008,He showed me the car I was interested in and we took a test drive .,1,4,0
ewt-train-12009_1_0,ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,1,0,0
ewt-train-12009_1_3,ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,1,3,0
ewt-train-12009_6_5,ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,6,5,0
ewt-train-12009_7_11,ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,7,11,0
ewt-train-12010_3_2,ewt-train-12010,The entire negotiation took about 20 minutes .,3,2,0
ewt-train-12010_3_6,ewt-train-12010,The entire negotiation took about 20 minutes .,3,6,0
ewt-train-12018_7_5,ewt-train-12018,Myself and my fiance 's identity was stolen from the office staff .,7,5,0
ewt-train-12019_2_0,ewt-train-12019,We were told by a detective and asked to check our credit for anything unusual .,2,0,0
ewt-train-12019_9_11,ewt-train-12019,We were told by a detective and asked to check our credit for anything unusual .,9,11,0
ewt-train-12022_1_0,ewt-train-12022,She stole the information and gave it to another guy that did all the work .,1,0,0
ewt-train-12022_1_3,ewt-train-12022,She stole the information and gave it to another guy that did all the work .,1,3,0
ewt-train-12024_1_0,ewt-train-12024,That s how they were caught .,1,0,0
ewt-train-12024_5_3,ewt-train-12024,That s how they were caught .,5,3,0
ewt-train-12026_5_1,ewt-train-12026,The apartment across from mine belonged to a gang of hookers .,5,1,0
ewt-train-12031_1_0,ewt-train-12031,I lived in one that did not face the parking lot .,1,0,0
ewt-train-12031_7_3,ewt-train-12031,I lived in one that did not face the parking lot .,7,3,0
ewt-train-12031_7_10,ewt-train-12031,I lived in one that did not face the parking lot .,7,10,0
ewt-train-12035_1_0,ewt-train-12035,Gates worked 30 % of the time at best .,1,0,0
ewt-train-12035_1_3,ewt-train-12035,Gates worked 30 % of the time at best .,1,3,0
ewt-train-12041_1_0,ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",1,0,0
